datetime_utc,values
2016-07-31,32.58268187714566
2016-08-01,32.50580191627958
2016-08-02,32.425600669442964
2016-08-03,32.34407481299846
2016-08-04,32.25931520540084
2016-08-05,32.17326862776701
2016-08-06,32.08407781737335
2016-08-07,31.99364094860574
2016-08-08,31.900151272659716
2016-08-09,31.805459609450143
2016-08-10,31.707808392092875
2016-08-11,31.60900230301151
2016-08-12,31.507331657321036
2016-08-13,31.40455618260557
2016-08-14,31.299012807334346
2016-08-15,31.192417453506625
2016-08-16,31.083152424800094
2016-08-17,30.972890954396274
2016-08-18,30.860059512780776
2016-08-19,30.746289729485934
2016-08-20,30.630051062418932
2016-08-21,30.512934591901907
2016-08-22,30.393451612182307
2016-08-23,30.27315367893068
2016-08-24,30.150592799270793
2016-08-25,30.027281999729798
2016-08-26,29.901812903794333
2016-08-27,29.775660976117084
2016-08-28,29.647456386337748
2016-08-29,29.518637977056958
2016-08-30,29.387873419534113
2016-08-31,29.256565847468412
2016-09-01,29.123419414273766
2016-09-02,28.98980243198378
2016-09-03,28.854454541179845
2016-09-04,28.718710094290937
2016-09-05,28.581343247984986
2016-09-06,28.44365523269523
2016-09-07,28.304453773446294
2016-09-08,28.165007792538933
2016-09-09,28.024157658437506
2016-09-10,27.883140776117944
2016-09-11,27.740829254858145
2016-09-12,27.598429750735466
2016-09-13,27.454845232999492
2016-09-14,27.311252355532485
2016-09-15,27.166584088006818
2016-09-16,27.021987807733627
2016-09-17,26.876425646075408
2016-09-18,26.73101640894492
2016-09-19,26.584750571015757
2016-09-20,26.43871905213741
2016-09-21,26.29193987182018
2016-09-22,26.145476729946868
2016-09-23,25.998374411858986
2016-09-24,25.851670044915647
2016-09-25,25.7044344203299
2016-09-26,25.55767872229755
2016-09-27,25.410499006578572
2016-09-28,25.263881126040555
2016-09-29,25.116945677901928
2016-09-30,24.970653778555775
2016-10-01,24.824149861439086
2016-10-02,24.678370884873427
2016-10-03,24.53248443074658
2016-10-04,24.387403861778548
2016-10-05,24.242319237646317
2016-10-06,24.098120872510197
2016-10-07,23.95402064992533
2016-10-08,23.810886367598467
2016-10-09,23.66795109545647
2016-10-10,23.52606063240299
2016-10-11,23.384468613298406
2016-10-12,23.243999341906008
2016-10-13,23.103926412322323
2016-10-14,22.965053123301256
2016-10-15,22.826672437900346
2016-10-16,22.689567126907537
2016-10-17,22.553048947178286
2016-10-18,22.417880605923166
2016-10-19,22.283392093442227
2016-10-20,22.15032650552371
2016-10-21,22.018031520074306
2016-10-22,21.887231061791528
2016-10-23,21.757289964578995
2016-10-24,21.62891341095076
2016-10-25,21.501482873145928
2016-10-26,21.37568520936627
2016-10-27,21.25091802620006
2016-10-28,21.12785026474941
2016-10-29,21.005895175373805
2016-10-30,20.885704178996864
2016-10-31,20.766705692319274
2016-11-01,20.64953400307253
2016-11-02,20.533632229761906
2016-11-03,20.4196179043249
2016-11-04,20.306948395179283
2016-11-05,20.19622484661489
2016-11-06,20.086918437471017
2016-11-07,19.979614283610967
2016-11-08,19.873796946967513
2016-11-09,19.770035865590206
2016-11-10,19.667828569106785
2016-11-11,19.567729160064797
2016-11-12,19.469247732089432
2016-11-13,19.372923386534776
2016-11-14,19.278278388802814
2016-11-15,19.185837165648095
2016-11-16,19.09513377328576
2016-11-17,19.006678283029576
2016-11-18,18.920016171985424
2016-11-19,18.835643468020304
2016-11-20,18.75311671003777
2016-11-21,18.672918187548905
2016-11-22,18.594615152782946
2016-11-23,18.518676455335676
2016-11-24,18.444679722706372
2016-11-25,18.37308065661018
2016-11-26,18.30346693197569
2016-11-27,18.23628138850203
2016-11-28,18.171121430722987
2016-11-29,18.10841731624385
2016-11-30,18.047775871200862
2016-12-01,17.989615045304664
2016-12-02,17.933550787920062
2016-12-03,17.879989009550723
2016-12-04,17.82855449385525
2016-12-05,17.779641375510046
2016-12-06,17.732882992784646
2016-12-07,17.6886619627958
2016-12-08,17.64661990780819
2016-12-09,17.607128180722665
2016-12-10,17.56983642606789
2016-12-11,17.535104981129496
2016-12-12,17.502591259673206
2016-12-13,17.47264482740054
2016-12-14,17.444930622813363
2016-12-15,17.419787679656906
2016-12-16,17.396888225017946
2016-12-17,17.37656099606919
2016-12-18,17.35848528050635
2016-12-19,17.342979750221673
2016-12-20,17.32973053354639
2016-12-21,17.31904646443823
2016-12-22,17.3106202997221
2016-12-23,17.304751258959985
2016-12-24,17.301138522990794
2016-12-25,17.30007191684479
2016-12-26,17.30125684838951
2016-12-27,17.304973964438915
2016-12-28,17.3109347102317
2016-12-29,17.31941076725218
2016-12-30,17.33011943561562
2016-12-31,17.343323641048425
2017-01-01,17.35874636304704
2017-01-02,17.37664197794462
2017-01-03,17.396738975960243
2017-01-04,17.419283387293493
2017-01-05,17.444009050903183
2017-01-06,17.471153851106447
2017-01-07,17.500456820134655
2017-01-08,17.53214789375595
2017-01-09,17.56597114836402
2017-01-10,17.60214876567935
2017-01-11,17.640429723346973
2017-01-12,17.681028640789204
2017-01-13,17.72369926003418
2017-01-14,17.768648827278877
2017-01-15,17.815635717953533
2017-01-16,17.86485999149623
2017-01-17,17.916084531491133
2017-01-18,17.969502394542896
2017-01-19,18.02488085272093
2017-01-20,18.082406141241695
2017-01-21,18.14184980641829
2017-01-22,18.20339144110025
2017-01-23,18.26680675687867
2017-01-24,18.332268880885284
2017-01-25,18.39955758614907
2017-01-26,18.468839708408517
2017-01-27,18.53989898326676
2017-01-28,18.61289612711253
2017-01-29,18.687618744087562
2017-01-30,18.764221601032755
2017-01-31,18.842496081273914
2017-02-01,18.92259116970018
2017-02-02,19.00430194400188
2017-02-03,19.0877717725386
2017-02-04,19.172799346935566
2017-02-05,19.259522582299628
2017-02-06,19.347743708007343
2017-02-07,19.437595347069305
2017-02-08,19.528883194533055
2017-02-09,19.62173474037088
2017-02-10,19.715959077182525
2017-02-11,19.811678718880056
2017-02-12,19.908706091317693
2017-02-13,20.00715888726118
2017-02-14,20.106852805203243
2017-02-15,20.207900869625863
2017-02-16,20.310121994587938
2017-02-17,20.41362468710901
2017-02-18,20.51823102314864
2017-02-19,20.624045141051575
2017-02-20,20.7308922282838
2017-02-21,20.838872201274327
2017-02-22,20.94781331173836
2017-02-23,21.057811398922478
2017-02-24,21.168697734538043
2017-02-25,21.280564223357356
2017-02-26,21.393245115707582
2017-02-27,21.50682852256834
2017-02-28,21.621151634244942
2017-03-01,21.736298906576017
2017-03-02,21.85211043382149
2017-03-03,21.96866715329575
2017-03-04,22.085812029676905
2017-03-05,22.203622616330104
2017-03-06,22.321944717176894
2017-03-07,22.4408526341582
2017-03-08,22.560194981502104
2017-03-09,22.680042940190642
2017-03-10,22.800247907937177
2017-03-11,22.92087807315961
2017-03-12,23.041787592230524
2017-03-13,23.163041787315716
2017-03-14,23.284497550497395
2017-03-15,23.406217461905477
2017-03-16,23.528061128141754
2017-03-17,23.650088509406643
2017-03-18,23.77216190727592
2017-03-19,23.89433878200221
2017-03-20,24.01648411212094
2017-03-21,24.138652975778488
2017-03-22,24.26071301187557
2017-03-23,24.382717032137645
2017-03-24,24.50453532054706
2017-03-25,24.626218535920916
2017-03-26,24.747639593243026
2017-03-27,24.868847109745044
2017-03-28,24.989716618430297
2017-03-29,25.110294804061237
2017-03-30,25.230459805673934
2017-03-31,25.35025648245392
2017-04-01,25.469565568377487
2017-04-02,25.588430201704295
2017-04-03,25.706733701053867
2017-04-04,25.824517586152627
2017-04-05,25.941667750665363
2017-04-06,26.058224195902444
2017-04-07,26.17407538158081
2017-04-08,26.28925988841974
2017-04-09,26.40366873370812
2017-04-10,26.517339173090445
2017-04-11,26.630164773370783
2017-04-12,26.742181558310516
2017-04-13,26.853285636508392
2017-04-14,26.963511890694253
2017-04-15,27.072758963792612
2017-04-16,27.181060685998357
2017-04-17,27.288318227262177
2017-04-18,27.394564451371547
2017-04-19,27.49970304809329
2017-04-20,27.603765998552472
2017-04-21,27.706659505134386
2017-04-22,27.80841474765165
2017-04-23,27.90894043384805
2017-04-24,28.00826702116702
