datetime_utc,values
2016-07-31,32.584969765787946
2016-08-01,32.53628888223945
2016-08-02,32.42370904370596
2016-08-03,32.37075596203523
2016-08-04,32.25397979788491
2016-08-05,32.19688123593723
2016-08-06,32.07603778923639
2016-08-07,32.01492507436219
2016-08-08,31.890147904082045
2016-08-09,31.825156784736045
2016-08-10,31.69658377498643
2016-08-11,31.62785422766207
2016-08-12,31.49562739239323
2016-08-13,31.42330342415904
2016-08-14,31.287568707600304
2016-08-15,31.211798154509086
2016-08-16,31.07270522761729
2016-08-17,30.993639549262983
2016-08-18,30.851341602457357
2016-08-19,30.76913567295789
2016-08-20,30.62378920542125
2016-08-21,30.538601101108856
2016-08-22,30.390365706938102
2016-08-23,30.302356491041362
2016-08-24,30.151394642532757
2016-08-25,30.06072814713704
2016-08-26,29.907204975494018
2016-08-27,29.81404758106909
2016-08-28,29.658130654822234
2016-08-29,29.562651067607373
2016-08-30,29.40451016903759
2016-08-31,29.306879196575867
2016-09-01,29.146686096432937
2016-09-02,29.047076421547278
2016-09-03,28.88500465235672
2016-09-04,28.78359060586086
2016-09-05,28.6198152341123
2016-09-06,28.516772566549914
2016-09-07,28.351469964060254
2016-09-08,28.246975616765365
2016-09-09,28.080323231509542
2016-09-10,27.974555107280683
2016-09-11,27.806731233982173
2016-09-12,27.69986796766193
2016-09-13,27.531051518433873
2016-09-14,27.423272247684007
2016-09-15,27.253642523010505
2016-09-16,27.145126659571336
2016-09-17,26.974863119916524
2016-09-18,26.865790121637062
2016-09-19,26.695072159967413
2016-09-20,26.585621303890527
2016-09-21,26.414628019393245
2016-09-22,26.304978176177322
2016-09-23,26.13388814945487
2016-09-24,26.024217559410385
2016-09-25,25.853208629427844
2016-09-26,25.743694680443856
2016-09-27,25.572943723502416
2016-09-28,25.46376273113433
2016-09-29,25.29344544214013
2016-09-30,25.18477243212593
2016-10-01,25.015063108419383
2016-10-02,24.907071601887182
2016-10-03,24.738142929893336
2016-10-04,24.63100473151848
2016-10-05,24.463027576474143
2016-10-06,24.356912565839025
2016-10-07,24.19005576484725
2016-10-08,24.08513169125177
2016-10-09,23.91956184990889
2016-10-10,23.81599413087389
2016-10-11,23.651875423708482
2016-10-12,23.549826947408643
2016-10-13,23.38732092236597
2016-10-14,23.286951854222607
2016-10-15,23.126217241421738
2016-10-16,23.027684835079434
2016-10-17,22.86887736006373
2016-10-18,22.77233577296816
2016-10-19,22.61560797466311
2016-10-20,22.521208088450624
2016-10-21,22.366709142036008
2016-10-22,22.27459838793831
2016-10-23,22.122473932834385
2016-10-24,22.032796122294343
2016-10-25,21.883188095454447
2016-10-26,21.796083256141625
2016-10-27,21.649129730835792
2016-10-28,21.56473394824241
2016-10-29,21.420568978508904
2016-10-30,21.339014243299097
2016-10-31,21.197767714232622
2016-11-01,21.11918177550977
2016-11-02,20.980979259546977
2016-11-03,20.90548548419547
2016-11-04,20.77044810355004
2016-11-05,20.698165341799605
2016-11-06,20.56640963719063
2016-11-07,20.497452094542552
2016-11-08,20.369089900351305
2016-11-09,20.30356701599732
2016-11-10,20.17870534197874
2016-11-11,20.116721673834466
2016-11-12,19.995462593500747
2016-11-13,19.93711770996654
2016-11-14,19.819558255751257
2016-11-15,19.764946634304415
2016-11-16,19.65117869960648
2016-11-17,19.600389632319526
2016-11-18,19.49049988051715
2016-11-19,19.44361738658769
2016-11-20,19.337687167103226
2016-11-21,19.294789912471657
2016-11-22,19.192895183958925
2016-11-23,19.154056408080933
2016-11-24,19.056267668797265
2016-11-25,19.021555118628658
2016-11-26,18.927937344044537
2016-11-27,18.897413215286562
2016-11-28,18.80802580297633
2016-11-29,18.781746688620277
2016-11-30,18.69664341046798
2016-12-01,18.674660256668414
2016-12-02,18.593889218413405
2016-12-03,18.576247287709972
2016-12-04,18.499850895847555
2016-12-05,18.486589737745945
2016-12-06,18.414604673788954
2016-12-07,18.405758102702226
2016-12-08,18.338215304800094
2016-12-09,18.3338113853423
2016-12-10,18.270736037244905
2016-12-11,18.270797076859694
2016-12-12,18.21220860420407
2016-12-13,18.21675115310174
2016-12-14,18.162663226990592
2016-12-15,18.171698085358017
2016-12-16,18.122118633189885
2016-12-17,18.135650865628648
2016-12-18,18.09058208913064
2016-12-19,18.108611046269875
2016-12-20,18.068049446675012
2016-12-21,18.0905687938966
2016-12-22,18.054505204199103
2016-12-23,18.081502957404194
2016-12-24,18.04992258161737
2016-12-25,18.081381149954684
2016-12-26,18.05426360928764
2016-12-27,18.09015984475558
2016-12-28,18.067479230616662
2016-12-29,18.107784484442984
2016-12-30,18.08950941816963
2016-12-31,18.134189603864407
2017-01-01,18.120283303071105
2017-01-02,18.169298966040664
2017-01-03,18.15971931746893
2017-01-04,18.213025711070895
2017-01-05,18.207725349817437
2017-01-06,18.265272517729247
2017-01-07,18.264198912721163
2017-01-08,18.32593177748726
2017-01-09,18.32902732306569
2017-01-10,18.394885780681324
2017-01-11,18.40208789414815
2017-01-12,18.472006914530827
2017-01-13,18.483248139505985
2017-01-14,18.557157872698944
2017-01-15,18.572365988129476
2017-01-16,18.65019187607497
2017-01-17,18.669290010730464
2017-01-18,18.750952904444507
2017-01-19,18.77385965672755
2017-01-20,18.85927593870175
2017-01-21,18.88590550159608
2017-01-22,18.974987213246376
2017-01-23,19.005249504219794
2017-01-24,19.09790447819645
2017-01-25,19.131705273870207
2017-01-26,19.227837271038254
2017-01-27,19.265078346429547
2017-01-28,19.364587197323765
2017-01-29,19.405166469463076
2017-01-30,19.507948220017
2017-01-31,19.55175989573753
2017-02-01,19.65770695708154
2017-02-02,19.704641684773666
2017-02-03,19.81364298689304
2017-02-04,19.863588012012737
2017-02-05,19.97552916105275
2017-02-06,20.028368485169224
2017-02-07,20.14313192417075
2017-02-08,20.19874646733504
2017-02-09,20.316211640180835
2017-02-10,20.374479406394112
2017-02-11,20.494522924743073
2017-02-12,20.55531917030047
2017-02-13,20.677814983284364
2017-02-14,20.741012387767626
2017-02-15,20.86583195422242
2017-02-16,20.931300793912445
2017-02-17,21.058313256914342
2017-02-18,21.125921580392767
2017-02-19,21.254993943867202
2017-02-20,21.324607749574483
2017-02-21,21.455605056744833
2017-02-22,21.527088472260996
2017-02-23,21.659873985702642
2017-02-24,21.733089448515827
2017-02-25,21.86752483158026
2017-02-26,21.942333271107437
2017-02-27,22.078278770480576
2017-02-28,22.154539791104394
2017-03-01,22.291854420262922
2017-03-02,22.369426485148523
2017-03-03,22.507968208478175
2017-03-04,22.58670882393395
2017-03-05,22.726334741273845
2017-03-06,22.806100641420603
2017-03-07,22.946667172798538
2017-03-08,23.027314504312297
2017-03-09,23.168677574636632
2017-03-10,23.25006208133134
2017-03-11,23.39207730480641
2017-03-12,23.47405451182415
2017-03-13,23.6165773758576
2017-03-14,23.69900277323557
2017-03-15,23.84188882160777
2017-03-16,23.924618046993213
2017-03-17,24.067723062061013
2017-03-18,24.15061208234739
2017-03-19,24.293792266056705
2017-03-20,24.376697557717037
2017-03-21,24.519809711201518
2017-03-22,24.602588439097335
2017-03-23,24.745490140643053
2017-03-24,24.82800033509063
2017-03-25,24.970550116250028
2017-03-26,25.05265084812869
2017-03-27,25.19470836777034
2017-03-28,25.276259921461207
2017-03-29,25.417686137545605
2017-03-30,25.49855018149297
2017-03-31,25.63920752036846
2017-04-01,25.719247275059843
2017-04-02,25.858999798076965
2017-04-03,25.938080201242375
2017-04-04,26.076793768489235
2017-04-05,26.154781637324454
2017-04-06,26.29232406829033
2017-04-07,26.369088258513887
2017-04-08,26.505329489493203
2017-04-09,26.580741051051557
2017-04-10,26.71555328910519
2017-04-11,26.7894856183458
2017-04-12,26.922743491642148
2017-04-13,26.995072479779427
2017-04-14,27.126653184142935
2017-04-15,27.19725736184772
2017-04-16,27.327040803348307
2017-04-17,27.39580148129706
2017-04-18,27.52367041471968
2017-04-19,27.590471819945645
2017-04-20,27.716311982985093
2017-04-21,27.781041390879665
2017-04-22,27.90474163391211
2017-04-23,27.967289495730892
2017-04-24,28.088741907019706
